,CO2,Persons,Hour,Light,CO2_Diff
841,1105.0,1,18,1132,25.0
842,1100.0,1,18,1132,15.0
843,1115.0,1,18,1132,25.0
844,1115.0,1,18,1132,20.0
845,1115.0,1,18,1134,10.0
846,1120.0,1,18,1132,15.0
847,1120.0,1,18,1132,15.0
848,1130.0,1,18,1088,20.0
849,1135.0,1,18,1130,25.0
850,1145.0,1,18,1132,35.0
851,1150.0,1,18,1130,45.0
852,1160.0,1,18,1132,60.0
853,1160.0,1,18,1132,45.0
854,1165.0,1,18,1134,50.0
855,1165.0,1,18,1132,50.0
856,1165.0,1,18,1128,45.0
857,1160.0,1,18,1130,40.0
858,1160.0,1,18,1132,30.0
859,1155.0,1,18,1134,20.0
860,1155.0,1,18,1132,10.0
861,1155.0,1,18,1132,5.0
862,1160.0,1,18,1132,0.0
863,1165.0,1,18,1132,5.0
864,1170.0,1,18,1130,5.0
865,1170.0,1,18,1128,5.0
866,1170.0,1,18,1130,5.0
867,1180.0,1,18,1134,20.0
868,1185.0,1,18,1136,25.0
869,1195.0,1,18,1136,40.0
870,1185.0,1,18,1138,30.0
871,1195.0,1,18,1134,40.0
872,1200.0,1,18,1134,40.0
873,1205.0,1,18,1136,40.0
874,1200.0,1,18,1136,30.0
875,1200.0,1,18,1136,30.0
876,1210.0,1,18,1132,40.0
877,1210.0,1,18,1134,30.0
878,1200.0,1,18,1134,15.0
879,1190.0,1,18,1134,-5.0
880,1190.0,1,18,1140,5.0
881,1195.0,1,18,1138,0.0
882,1200.0,1,18,1140,0.0
883,1195.0,1,19,1140,-10.0
884,1195.0,1,19,1138,-5.0
885,1195.0,1,19,1140,-5.0
886,1190.0,1,19,1140,-20.0
887,1195.0,1,19,1140,-15.0
888,1200.0,1,19,1138,0.0
889,1205.0,1,19,1136,15.0
890,1205.0,1,19,1138,15.0
891,1215.0,1,19,1138,20.0
892,1210.0,1,19,1142,10.0
893,1205.0,1,19,1138,10.0
894,1205.0,1,19,1140,10.0
895,1205.0,1,19,1138,10.0
896,1205.0,1,19,1140,15.0
897,1215.0,1,19,1142,20.0
898,1215.0,1,19,1140,15.0
899,1215.0,1,19,1140,10.0
900,1225.0,1,19,1138,20.0
901,1220.0,1,19,1140,5.0
902,1225.0,1,19,1140,15.0
903,1220.0,1,19,1138,15.0
904,1220.0,1,19,1140,15.0
905,1225.0,1,19,1142,20.0
906,1220.0,1,19,1140,15.0
907,1220.0,1,19,1140,5.0
908,1220.0,1,19,1138,5.0
909,1220.0,1,19,1142,5.0
910,1210.0,1,19,1144,-15.0
911,1210.0,1,19,1140,-10.0
912,1205.0,1,19,1142,-20.0
913,1205.0,1,19,1144,-15.0
914,1200.0,1,19,1140,-20.0
915,1195.0,1,19,1142,-30.0
916,1200.0,1,19,1140,-20.0
917,1200.0,1,19,1140,-20.0
918,1210.0,1,19,1140,-10.0
919,1220.0,1,19,1140,0.0
920,1220.0,1,19,1144,10.0
921,1225.0,1,19,1142,15.0
922,1220.0,1,19,1138,15.0
923,1215.0,1,19,1140,10.0
924,1210.0,1,19,1138,10.0
925,1210.0,1,19,1138,15.0
926,1215.0,1,19,1132,15.0
927,1225.0,1,19,1106,25.0
928,1215.0,1,19,1084,5.0
929,1215.0,1,19,1074,-5.0
930,1210.0,1,19,1074,-10.0
931,1220.0,1,19,1076,-5.0
932,1220.0,1,19,1078,0.0
933,1225.0,1,19,1080,10.0
934,1220.0,1,19,1078,10.0
935,1225.0,1,19,1076,15.0
936,1225.0,1,19,1080,10.0
937,1225.0,1,19,1078,0.0
938,1225.0,1,19,1078,10.0
939,1225.0,1,19,1080,10.0
940,1235.0,1,19,1076,25.0
941,1240.0,1,19,1078,20.0
942,1245.0,1,19,1084,25.0
943,1250.0,1,19,1084,25.0
944,1245.0,1,19,1084,25.0
945,1250.0,1,19,1082,25.0
946,1260.0,1,19,1084,35.0
947,1265.0,1,19,1086,40.0
948,1265.0,1,19,1084,40.0
949,1270.0,1,19,1082,45.0
950,1255.0,1,19,1084,20.0
951,1245.0,1,19,1084,5.0
952,1245.0,1,19,1088,0.0
953,1265.0,1,19,1096,15.0
954,1265.0,1,19,816,20.0
955,1270.0,1,19,0,20.0
956,1240.0,0,19,0,-20.0
957,1240.0,0,19,0,-25.0
958,1250.0,0,19,0,-15.0
959,1255.0,0,19,0,-15.0
960,1250.0,0,19,0,-5.0
961,1245.0,0,19,0,0.0
962,1230.0,0,19,0,-15.0
963,1215.0,0,19,0,-50.0
964,1210.0,0,19,0,-55.0
965,1205.0,0,19,0,-65.0
966,1200.0,0,19,0,-40.0
967,1195.0,0,19,0,-45.0
968,1180.0,0,19,0,-70.0
969,1175.0,0,19,0,-80.0
970,1165.0,0,19,0,-85.0
971,1165.0,0,19,0,-80.0
972,1165.0,0,19,0,-65.0
973,1165.0,0,19,0,-50.0
974,1165.0,0,19,0,-45.0
975,1155.0,0,19,0,-50.0
976,1155.0,0,19,0,-45.0
977,1150.0,0,19,0,-45.0
978,1140.0,0,19,0,-40.0
979,1135.0,0,19,0,-40.0
980,1125.0,0,19,0,-40.0
981,1125.0,0,19,0,-40.0
982,1125.0,0,19,0,-40.0
983,1120.0,0,19,0,-45.0
984,1110.0,0,19,0,-55.0
985,1110.0,0,19,0,-45.0
986,1110.0,0,19,0,-45.0
987,1105.0,0,19,0,-45.0
988,1105.0,0,20,0,-35.0
989,1095.0,0,20,0,-40.0
990,1085.0,0,20,0,-40.0
991,1075.0,0,20,0,-50.0
992,1075.0,0,20,0,-50.0
993,1070.0,0,20,0,-50.0
994,1060.0,0,20,0,-50.0
995,1055.0,0,20,0,-55.0
996,1055.0,0,20,0,-55.0
997,1045.0,0,20,0,-60.0
998,1040.0,0,20,0,-65.0
999,1030.0,0,20,0,-65.0
1000,1035.0,0,20,0,-50.0
1001,1030.0,0,20,0,-45.0
1002,1030.0,0,20,0,-45.0
1003,1030.0,0,20,0,-40.0
1004,1025.0,0,20,0,-35.0
1005,1020.0,0,20,0,-35.0
1006,1025.0,0,20,0,-30.0
1007,1020.0,0,20,0,-25.0
1008,1025.0,0,20,0,-15.0
1009,1015.0,0,20,0,-15.0
1010,1020.0,0,20,0,-15.0
1011,1015.0,0,20,0,-15.0
1012,1010.0,0,20,0,-20.0
1013,1005.0,0,20,0,-25.0
1014,995.0,0,20,0,-30.0
1015,990.0,0,20,0,-30.0
1016,995.0,0,20,0,-30.0
1017,995.0,0,20,0,-25.0
1018,990.0,0,20,0,-35.0
1019,985.0,0,20,0,-30.0
1020,990.0,0,20,0,-30.0
1021,990.0,0,20,0,-25.0
1022,985.0,0,20,0,-25.0
1023,985.0,0,20,0,-20.0
1024,975.0,0,20,0,-20.0
1025,975.0,0,20,0,-15.0
1026,970.0,0,20,0,-25.0
1027,970.0,0,20,0,-25.0
1028,965.0,0,20,0,-25.0
1029,965.0,0,20,0,-20.0
1030,960.0,0,20,0,-30.0
1031,950.0,0,20,0,-40.0
1032,950.0,0,20,0,-35.0
1033,940.0,0,20,0,-45.0
1034,945.0,0,20,0,-30.0
1035,940.0,0,20,0,-35.0
1036,940.0,0,20,0,-30.0
1037,930.0,0,20,0,-40.0
1038,930.0,0,20,0,-35.0
1039,925.0,0,20,0,-40.0
1040,915.0,0,20,0,-45.0
1041,910.0,0,20,0,-40.0
1042,910.0,0,20,0,-40.0
1043,910.0,0,20,0,-30.0
1044,910.0,0,20,0,-35.0
1045,910.0,0,20,0,-30.0
1046,905.0,0,20,0,-35.0
1047,895.0,0,20,0,-35.0
1048,890.0,0,20,0,-40.0
1049,890.0,0,20,0,-35.0
1050,890.0,0,20,0,-25.0
1051,885.0,0,20,0,-25.0
1052,880.0,0,20,0,-30.0
1053,880.0,0,20,0,-30.0
1054,875.0,0,20,0,-35.0
1055,865.0,0,20,0,-45.0
1056,865.0,0,20,0,-40.0
1057,860.0,0,20,0,-35.0
1058,855.0,0,20,0,-35.0
1059,860.0,0,20,0,-30.0
1060,855.0,0,20,0,-35.0
1061,850.0,0,20,0,-35.0
1062,850.0,0,20,0,-30.0
1063,840.0,0,20,0,-40.0
1064,840.0,0,20,0,-35.0
1065,835.0,0,20,0,-30.0
1066,825.0,0,20,0,-40.0
1067,830.0,0,20,0,-30.0
1068,830.0,0,20,0,-25.0
1069,830.0,0,20,0,-30.0
1070,820.0,0,20,0,-35.0
1071,825.0,0,20,0,-25.0
1072,825.0,0,20,0,-25.0
1073,820.0,0,20,0,-20.0
1074,810.0,0,20,0,-30.0
1075,815.0,0,20,0,-20.0
1076,810.0,0,20,0,-15.0
1077,805.0,0,20,0,-25.0
1078,800.0,0,20,0,-30.0
1079,795.0,0,20,0,-35.0
1080,800.0,0,20,0,-20.0
1081,795.0,0,20,0,-30.0
1082,795.0,0,20,0,-30.0
1083,795.0,0,20,0,-25.0
1084,800.0,0,20,0,-10.0
1085,795.0,0,20,0,-20.0
1086,795.0,0,20,0,-15.0
1087,795.0,0,20,0,-10.0
1088,795.0,0,20,0,-5.0
1089,785.0,0,20,0,-10.0
1090,780.0,0,20,0,-20.0
1091,775.0,0,20,0,-20.0
1092,775.0,0,20,0,-20.0
1093,775.0,0,20,0,-20.0
1094,770.0,0,20,0,-30.0
1095,765.0,0,20,0,-30.0
1096,770.0,0,20,0,-25.0
1097,765.0,0,20,0,-30.0
1098,765.0,0,20,0,-30.0
1099,760.0,0,20,0,-25.0
1100,755.0,0,20,0,-25.0
1101,750.0,0,20,0,-25.0
1102,750.0,0,20,0,-25.0
1103,755.0,0,21,0,-20.0
1104,755.0,0,21,0,-15.0
1105,750.0,0,21,0,-15.0
1106,750.0,0,21,0,-20.0
1107,740.0,0,21,0,-25.0
1108,740.0,0,21,0,-25.0
1109,735.0,0,21,0,-25.0
1110,735.0,0,21,0,-20.0
1111,735.0,0,21,0,-15.0
1112,735.0,0,21,0,-15.0
1113,735.0,0,21,0,-20.0
1114,730.0,0,21,0,-25.0
1115,725.0,0,21,0,-25.0
1116,720.0,0,21,0,-30.0
1117,720.0,0,21,0,-20.0
1118,715.0,0,21,0,-25.0
1119,715.0,0,21,0,-20.0
1120,720.0,0,21,0,-15.0
1121,720.0,0,21,0,-15.0
1122,715.0,0,21,0,-20.0
1123,715.0,0,21,0,-20.0
1124,715.0,0,21,0,-15.0
1125,705.0,0,21,0,-20.0
1126,700.0,0,21,0,-20.0
1127,700.0,0,21,0,-20.0
1128,705.0,0,21,0,-10.0
1129,705.0,0,21,0,-10.0
1130,700.0,0,21,0,-20.0
1131,690.0,0,21,0,-30.0
1132,685.0,0,21,0,-30.0
1133,685.0,0,21,0,-30.0
1134,680.0,0,21,0,-35.0
1135,680.0,0,21,0,-25.0
1136,675.0,0,21,0,-25.0
1137,675.0,0,21,0,-25.0
1138,685.0,0,21,0,-20.0
1139,680.0,0,21,0,-25.0
1140,675.0,0,21,0,-25.0
1141,670.0,0,21,0,-20.0
1142,665.0,0,21,0,-20.0
1143,665.0,0,21,0,-20.0
1144,665.0,0,21,0,-15.0
1145,655.0,0,21,0,-25.0
1146,655.0,0,21,0,-20.0
1147,655.0,0,21,0,-20.0
1148,655.0,0,21,0,-30.0
1149,650.0,0,21,0,-30.0
1150,650.0,0,21,0,-25.0
1151,650.0,0,21,0,-20.0
1152,650.0,0,21,0,-15.0
1153,645.0,0,21,0,-20.0
1154,640.0,0,21,0,-25.0
1155,640.0,0,21,0,-15.0
1156,640.0,0,21,0,-15.0
1157,635.0,0,21,0,-20.0
1158,630.0,0,21,0,-25.0
1159,625.0,0,21,0,-25.0
1160,630.0,0,21,0,-20.0
1161,630.0,0,21,0,-20.0
1162,625.0,0,21,0,-25.0
1163,620.0,0,21,0,-25.0
1164,620.0,0,21,0,-20.0
1165,620.0,0,21,0,-20.0
1166,620.0,0,21,0,-20.0
1167,620.0,0,21,0,-15.0
1168,615.0,0,21,0,-15.0
1169,615.0,0,21,0,-10.0
1170,610.0,0,21,0,-20.0
1171,605.0,0,21,0,-25.0
1172,605.0,0,21,0,-20.0
1173,605.0,0,21,0,-15.0
1174,595.0,0,21,0,-25.0
1175,595.0,0,21,0,-25.0
1176,595.0,0,21,0,-25.0
1177,590.0,0,21,0,-30.0
1178,600.0,0,21,0,-15.0
1179,595.0,0,21,0,-20.0
1180,590.0,0,21,0,-20.0
1181,595.0,0,21,0,-10.0
1182,590.0,0,21,0,-15.0
1183,595.0,0,21,0,-10.0
1184,585.0,0,21,0,-10.0
1185,580.0,0,21,0,-15.0
1186,575.0,0,21,0,-20.0
1187,575.0,0,21,0,-15.0
1188,575.0,0,21,0,-25.0
1189,575.0,0,21,0,-20.0
1190,575.0,0,21,0,-15.0
1191,575.0,0,21,0,-20.0
1192,575.0,0,21,0,-15.0
1193,570.0,0,21,0,-25.0
1194,555.0,0,21,0,-30.0
1195,555.0,0,21,0,-25.0
1196,560.0,0,21,0,-15.0
1197,560.0,0,21,0,-15.0
1198,560.0,0,21,0,-15.0
1199,555.0,0,21,0,-20.0
1200,555.0,0,21,0,-20.0
1201,550.0,0,21,0,-25.0
1202,545.0,0,21,0,-30.0
1203,550.0,0,21,0,-20.0
1204,550.0,0,21,0,-5.0
1205,550.0,0,21,0,-5.0
1206,545.0,0,21,0,-15.0
1207,545.0,0,21,0,-15.0
1208,540.0,0,21,0,-20.0
1209,540.0,0,21,0,-15.0
1210,535.0,0,21,0,-20.0
1211,535.0,0,21,0,-15.0
1212,530.0,0,21,0,-15.0
1213,530.0,0,21,0,-20.0
1214,525.0,0,21,0,-25.0
1215,525.0,0,21,0,-25.0
1216,525.0,0,21,0,-20.0
1217,525.0,0,21,0,-20.0
1218,515.0,0,21,0,-25.0
1219,515.0,0,22,0,-25.0
1220,510.0,0,22,0,-25.0
1221,515.0,0,22,0,-20.0
1222,510.0,0,22,0,-20.0
1223,510.0,0,22,0,-20.0
1224,505.0,0,22,0,-20.0
1225,505.0,0,22,0,-20.0
1226,505.0,0,22,0,-20.0
1227,505.0,0,22,0,-20.0
1228,505.0,0,22,0,-10.0
1229,500.0,0,22,0,-15.0
1230,500.0,0,22,0,-10.0
1231,500.0,0,22,0,-15.0
1232,500.0,0,22,0,-10.0
1233,505.0,0,22,0,-5.0
1234,500.0,0,22,0,-5.0
1235,495.0,0,22,0,-10.0
1236,490.0,0,22,0,-15.0
1237,490.0,0,22,0,-15.0
1238,485.0,0,22,0,-20.0
1239,485.0,0,22,0,-15.0
1240,485.0,0,22,0,-15.0
1241,485.0,0,22,0,-15.0
1242,480.0,0,22,0,-20.0
1243,480.0,0,22,0,-25.0
1244,485.0,0,22,0,-15.0
1245,480.0,0,22,0,-15.0
1246,480.0,0,22,0,-10.0
1247,480.0,0,22,0,-10.0
1248,480.0,0,22,0,-5.0
1249,475.0,0,22,0,-10.0
1250,475.0,0,22,0,-10.0
1251,470.0,0,22,0,-15.0
1252,470.0,0,22,0,-10.0
1253,465.0,0,22,0,-15.0
1254,470.0,0,22,0,-15.0
1255,470.0,0,22,0,-10.0
1256,470.0,0,22,0,-10.0
1257,465.0,0,22,0,-15.0
1258,470.0,0,22,0,-10.0
1259,465.0,0,22,0,-10.0
1260,465.0,0,22,0,-10.0
1261,465.0,0,22,0,-5.0
1262,465.0,0,22,0,-5.0
1263,460.0,0,22,0,-5.0
1264,460.0,0,22,0,-10.0
1265,460.0,0,22,0,-10.0
1266,460.0,0,22,611,-10.0
1267,460.0,0,22,0,-5.0
1268,455.0,0,22,0,-15.0
1269,455.0,0,22,0,-10.0
1270,450.0,0,22,0,-15.0
1271,450.0,0,22,0,-15.0
1272,455.0,0,22,0,-10.0
1273,450.0,0,22,0,-10.0
1274,450.0,0,22,0,-10.0
1275,450.0,0,22,0,-10.0
1276,440.0,0,22,0,-20.0
1277,440.0,0,22,0,-20.0
1278,445.0,0,22,0,-10.0
1279,440.0,0,22,0,-15.0
1280,445.0,0,22,0,-5.0
1281,440.0,0,22,0,-10.0
1282,440.0,0,22,0,-15.0
1283,440.0,0,22,0,-10.0
1284,435.0,0,22,0,-15.0
1285,435.0,0,22,0,-15.0
1286,435.0,0,22,0,-5.0
1287,440.0,0,22,0,0.0
1288,435.0,0,22,0,-10.0
1289,430.0,0,22,0,-10.0
1290,430.0,0,22,0,-15.0
1291,430.0,0,22,0,-10.0
1292,425.0,0,22,0,-15.0
1293,430.0,0,22,0,-10.0
1294,425.0,0,22,0,-10.0
1295,425.0,0,22,0,-10.0
1296,425.0,0,22,0,-10.0
1297,420.0,0,22,0,-20.0
1298,420.0,0,22,0,-15.0
1299,415.0,0,22,0,-15.0
1300,415.0,0,22,0,-15.0
1301,415.0,0,22,0,-15.0
1302,420.0,0,22,0,-5.0
1303,415.0,0,22,0,-15.0
1304,415.0,0,22,0,-10.0
1305,415.0,0,22,0,-10.0
1306,410.0,0,22,0,-15.0
1307,415.0,0,22,0,-5.0
1308,415.0,0,22,0,-5.0
1309,405.0,0,22,0,-10.0
1310,400.0,0,22,0,-15.0
1311,405.0,0,22,0,-10.0
1312,410.0,0,22,0,-10.0
1313,410.0,0,22,0,-5.0
1314,405.0,0,22,0,-10.0
1315,405.0,0,22,0,-10.0
1316,410.0,0,22,0,0.0
1317,410.0,0,22,0,-5.0
1318,410.0,0,22,0,-5.0
1319,410.0,0,22,0,5.0
1320,405.0,0,22,0,5.0
1321,405.0,0,22,0,0.0
1322,400.0,0,22,0,-10.0
1323,405.0,0,22,0,-5.0
1324,395.0,0,22,0,-10.0
1325,390.0,0,22,0,-15.0
1326,390.0,0,22,0,-20.0
1327,395.0,0,22,0,-15.0
1328,395.0,0,22,0,-15.0
1329,390.0,0,22,0,-20.0
1330,390.0,0,22,0,-15.0
1331,390.0,0,22,0,-15.0
1332,390.0,0,22,0,-10.0
1333,390.0,0,22,0,-15.0
1334,390.0,0,22,0,-5.0
1335,390.0,0,23,0,0.0
1336,390.0,0,23,0,0.0
1337,390.0,0,23,0,-5.0
1338,390.0,0,23,0,-5.0
1339,390.0,0,23,0,0.0
1340,390.0,0,23,0,0.0
1341,390.0,0,23,0,0.0
1342,390.0,0,23,0,0.0
1343,390.0,0,23,0,0.0
1344,390.0,0,23,0,0.0
1345,390.0,0,23,0,0.0
1346,390.0,0,23,0,0.0
1347,390.0,0,23,0,0.0
1348,390.0,0,23,0,0.0
1349,390.0,0,23,0,0.0
1350,390.0,0,23,0,0.0
1351,390.0,0,23,0,0.0
1352,390.0,0,23,0,0.0
1353,390.0,0,23,0,0.0
1354,390.0,0,23,0,0.0
1355,390.0,0,23,0,0.0
1356,390.0,0,23,0,0.0
1357,390.0,0,23,0,0.0
1358,390.0,0,23,0,0.0
1359,390.0,0,23,0,0.0
1360,390.0,0,23,0,0.0
1361,390.0,0,23,0,0.0
1362,390.0,0,23,0,0.0
1363,390.0,0,23,0,0.0
1364,390.0,0,23,0,0.0
1365,390.0,0,23,0,0.0
1366,390.0,0,23,0,0.0
1367,390.0,0,23,0,0.0
1368,390.0,0,23,0,0.0
1369,390.0,0,23,0,0.0
1370,390.0,0,23,0,0.0
1371,390.0,0,23,0,0.0
1372,385.0,0,23,0,-5.0
1373,385.0,0,23,0,-5.0
1374,390.0,0,23,0,0.0
1375,385.0,0,23,0,-5.0
1376,385.0,0,23,0,-5.0
1377,385.0,0,23,0,-5.0
1378,385.0,0,23,0,-5.0
1379,385.0,0,23,0,-5.0
1380,385.0,0,23,0,-5.0
1381,385.0,0,23,0,-5.0
1382,385.0,0,23,0,0.0
1383,385.0,0,23,0,0.0
1384,385.0,0,23,0,-5.0
1385,385.0,0,23,0,0.0
1386,385.0,0,23,0,0.0
1387,385.0,0,23,0,0.0
1388,385.0,0,23,0,0.0
1389,385.0,0,23,0,0.0
1390,385.0,0,23,0,0.0
1391,385.0,0,23,0,0.0
1392,385.0,0,23,0,0.0
1393,385.0,0,23,0,0.0
1394,385.0,0,23,0,0.0
1395,385.0,0,23,0,0.0
1396,385.0,0,23,0,0.0
1397,385.0,0,23,0,0.0
1398,385.0,0,23,0,0.0
1399,385.0,0,23,0,0.0
1400,385.0,0,23,0,0.0
1401,385.0,0,23,0,0.0
1402,385.0,0,23,0,0.0
1403,385.0,0,23,0,0.0
1404,385.0,0,23,0,0.0
1405,385.0,0,23,0,0.0
1406,385.0,0,23,0,0.0
1407,385.0,0,23,0,0.0
1408,385.0,0,23,0,0.0
1409,385.0,0,23,0,0.0
1410,385.0,0,23,0,0.0
1411,385.0,0,23,0,0.0
1412,385.0,0,23,0,0.0
1413,385.0,0,23,0,0.0
1414,385.0,0,23,0,0.0
1415,385.0,0,23,0,0.0
1416,385.0,0,23,0,0.0
1417,385.0,0,23,0,0.0
1418,385.0,0,23,0,0.0
1419,385.0,0,23,0,0.0
1420,385.0,0,23,0,0.0
1421,385.0,0,23,0,0.0
1422,380.0,0,23,0,-5.0
1423,380.0,0,23,0,-5.0
1424,380.0,0,23,0,-5.0
1425,380.0,0,23,0,-5.0
1426,380.0,0,23,0,-5.0
1427,380.0,0,23,0,-5.0
1428,380.0,0,23,0,-5.0
1429,380.0,0,23,0,-5.0
1430,380.0,0,23,0,-5.0
1431,380.0,0,23,0,-5.0
1432,380.0,0,23,0,0.0
1433,380.0,0,23,0,0.0
1434,380.0,0,23,0,0.0
1435,380.0,0,23,0,0.0
1436,380.0,0,23,0,0.0
1437,380.0,0,23,0,0.0
1438,380.0,0,23,0,0.0
1439,380.0,0,23,0,0.0
1440,380.0,0,23,0,0.0
1441,380.0,0,23,0,0.0
1442,380.0,0,23,0,0.0
1443,380.0,0,23,0,0.0
1444,380.0,0,23,0,0.0
1445,380.0,0,23,0,0.0
1446,380.0,0,23,0,0.0
1447,380.0,0,23,0,0.0
1448,380.0,0,23,0,0.0
1449,380.0,0,23,0,0.0
1450,380.0,0,23,0,0.0
1451,380.0,0,23,0,0.0
1452,380.0,0,0,0,0.0
1453,380.0,0,0,0,0.0
1454,380.0,0,0,0,0.0
1455,380.0,0,0,0,0.0
1456,380.0,0,0,0,0.0
1457,380.0,0,0,0,0.0
1458,380.0,0,0,0,0.0
1459,380.0,0,0,0,0.0
1460,380.0,0,0,0,0.0
1461,380.0,0,0,0,0.0
1462,380.0,0,0,0,0.0
1463,380.0,0,0,0,0.0
1464,380.0,0,0,0,0.0
1465,380.0,0,0,0,0.0
1466,380.0,0,0,0,0.0
1467,380.0,0,0,0,0.0
1468,380.0,0,0,0,0.0
1469,380.0,0,0,0,0.0
1470,380.0,0,0,0,0.0
1471,380.0,0,0,0,0.0
1472,380.0,0,0,0,0.0
1473,380.0,0,0,0,0.0
1474,380.0,0,0,0,0.0
1475,380.0,0,0,0,0.0
1476,380.0,0,0,0,0.0
1477,380.0,0,0,0,0.0
1478,380.0,0,0,0,0.0
1479,380.0,0,0,0,0.0
1480,380.0,0,0,0,0.0
1481,380.0,0,0,0,0.0
1482,380.0,0,0,0,0.0
1483,375.0,0,0,0,-5.0
1484,375.0,0,0,0,-5.0
1485,375.0,0,0,0,-5.0
1486,375.0,0,0,0,-5.0
1487,375.0,0,0,0,-5.0
1488,375.0,0,0,0,-5.0
1489,375.0,0,0,0,-5.0
1490,375.0,0,0,0,-5.0
1491,375.0,0,0,0,-5.0
1492,375.0,0,0,0,-5.0
1493,375.0,0,0,0,0.0
1494,375.0,0,0,0,0.0
1495,375.0,0,0,0,0.0
1496,375.0,0,0,0,0.0
1497,380.0,0,0,0,5.0
1498,375.0,0,0,0,0.0
1499,375.0,0,0,0,0.0
1500,375.0,0,0,0,0.0
1501,375.0,0,0,0,0.0
1502,375.0,0,0,0,0.0
1503,375.0,0,0,0,0.0
1504,375.0,0,0,0,0.0
1505,375.0,0,0,0,0.0
1506,375.0,0,0,0,0.0
1507,375.0,0,0,0,-5.0
1508,375.0,0,0,0,0.0
1509,375.0,0,0,0,0.0
1510,375.0,0,0,0,0.0
1511,375.0,0,0,0,0.0
1512,375.0,0,0,0,0.0
1513,375.0,0,0,0,0.0
1514,375.0,0,0,0,0.0
1515,375.0,0,0,0,0.0
1516,375.0,0,0,0,0.0
1517,375.0,0,0,0,0.0
1518,375.0,0,0,0,0.0
1519,375.0,0,0,0,0.0
1520,375.0,0,0,0,0.0
1521,375.0,0,0,0,0.0
1522,375.0,0,0,0,0.0
1523,375.0,0,0,0,0.0
1524,375.0,0,0,0,0.0
1525,375.0,0,0,0,0.0
1526,375.0,0,0,0,0.0
1527,375.0,0,0,0,0.0
1528,375.0,0,0,0,0.0
1529,375.0,0,0,0,0.0
1530,375.0,0,0,0,0.0
1531,375.0,0,0,0,0.0
1532,375.0,0,0,0,0.0
1533,375.0,0,0,0,0.0
1534,375.0,0,0,0,0.0
1535,375.0,0,0,0,0.0
1536,375.0,0,0,0,0.0
1537,375.0,0,0,0,0.0
1538,375.0,0,0,0,0.0
1539,375.0,0,0,0,0.0
1540,375.0,0,0,0,0.0
1541,375.0,0,0,0,0.0
1542,375.0,0,0,0,0.0
1543,375.0,0,0,0,0.0
1544,375.0,0,0,0,0.0
1545,375.0,0,0,0,0.0
1546,375.0,0,0,0,0.0
1547,375.0,0,0,0,0.0
1548,375.0,0,0,0,0.0
1549,375.0,0,0,0,0.0
1550,375.0,0,0,0,0.0
1551,375.0,0,0,0,0.0
1552,375.0,0,0,0,0.0
1553,375.0,0,0,0,0.0
1554,375.0,0,0,0,0.0
1555,375.0,0,0,0,0.0
1556,375.0,0,0,0,0.0
1557,375.0,0,0,0,0.0
1558,375.0,0,0,0,0.0
1559,375.0,0,0,0,0.0
1560,375.0,0,0,0,0.0
1561,375.0,0,0,0,0.0
1562,375.0,0,0,0,0.0
1563,375.0,0,0,0,0.0
1564,375.0,0,0,0,0.0
1565,375.0,0,0,0,0.0
1566,375.0,0,1,0,0.0
1567,375.0,0,1,0,0.0
1568,370.0,0,1,0,-5.0
1569,370.0,0,1,0,-5.0
1570,370.0,0,1,0,-5.0
1571,370.0,0,1,0,-5.0
1572,370.0,0,1,0,-5.0
1573,370.0,0,1,0,-5.0
1574,375.0,0,1,0,0.0
1575,370.0,0,1,0,-5.0
1576,370.0,0,1,0,-5.0
1577,375.0,0,1,0,0.0
1578,370.0,0,1,0,0.0
1579,370.0,0,1,0,0.0
1580,370.0,0,1,0,0.0
1581,370.0,0,1,0,0.0
1582,370.0,0,1,0,0.0
1583,370.0,0,1,0,0.0
1584,370.0,0,1,0,-5.0
1585,370.0,0,1,0,0.0
1586,370.0,0,1,0,0.0
1587,370.0,0,1,0,-5.0
1588,370.0,0,1,0,0.0
1589,370.0,0,1,0,0.0
1590,370.0,0,1,0,0.0
1591,370.0,0,1,0,0.0
1592,370.0,0,1,0,0.0
1593,370.0,0,1,0,0.0
1594,370.0,0,1,0,0.0
1595,370.0,0,1,0,0.0
1596,370.0,0,1,0,0.0
1597,370.0,0,1,0,0.0
1598,370.0,0,1,0,0.0
1599,370.0,0,1,0,0.0
1600,370.0,0,1,0,0.0
1601,370.0,0,1,0,0.0
1602,370.0,0,1,0,0.0
1603,370.0,0,1,0,0.0
1604,370.0,0,1,0,0.0
1605,370.0,0,1,0,0.0
1606,370.0,0,1,0,0.0
1607,370.0,0,1,0,0.0
1608,370.0,0,1,0,0.0
1609,370.0,0,1,0,0.0
1610,370.0,0,1,0,0.0
1611,370.0,0,1,0,0.0
1612,370.0,0,1,0,0.0
1613,370.0,0,1,0,0.0
1614,370.0,0,1,0,0.0
1615,370.0,0,1,0,0.0
1616,370.0,0,1,0,0.0
1617,370.0,0,1,0,0.0
1618,370.0,0,1,0,0.0
1619,370.0,0,1,0,0.0
1620,370.0,0,1,0,0.0
1621,370.0,0,1,0,0.0
1622,370.0,0,1,0,0.0
1623,370.0,0,1,0,0.0
1624,370.0,0,1,0,0.0
1625,370.0,0,1,0,0.0
1626,370.0,0,1,0,0.0
1627,370.0,0,1,0,0.0
1628,370.0,0,1,0,0.0
1629,370.0,0,1,0,0.0
